Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
2015-03-03,861.3516845703125,868.9783408482423,852.2636617857737,856.2368460496223,2114707
2015-03-04,919.1222534179688,946.2035825297278,856.5565422752951,864.8682249413258,7567230
2015-03-05,948.7613525390625,955.3375599152776,918.3918555745149,929.8089596965253,3792463
2015-03-09,950.8162841796875,958.9452833559482,920.6751339607348,935.6086815429152,3154190
2015-03-10,935.8826904296875,964.0600753544256,929.5804279412285,955.3830779921641,2094814
2015-03-11,922.3648071289062,945.701408039169,919.8073874496846,940.2211991204508,1845619
2015-03-12,946.3865356445312,949.7203520599638,922.5019335800383,924.9223817444016,1990646
2015-03-13,923.963134765625,954.1955961546579,919.3506370745125,954.1955961546579,1499576
2015-03-16,940.6321411132812,943.417958492232,922.6388336511095,926.2465931463503,1445672
2015-03-17,951.63818359375,959.9498104623827,937.2526369574203,943.5091857351488,1818956
2015-03-18,954.012939453125,957.2097276657491,941.6824706330032,953.0082568853252,1489193
2015-03-19,956.9813842773438,981.8706638970599,946.431938592772,959.0364624110817,2661474
2015-03-20,937.7092895507812,981.4139265202489,932.8227372498648,959.0364102803735,2371025
2015-03-23,935.5172729492188,955.3373160475285,925.6072514000639,947.071401670317,1972135
2015-03-24,947.2997436523438,958.8538723729281,940.7691394628717,944.4226118491354,2573597
2015-03-25,960.9089965820312,975.2945447914773,951.820916689142,966.3434924186571,4242685
2015-03-26,938.66845703125,961.7767171505888,931.6355664706557,961.594088108161,2974909
2015-03-27,923.5978393554688,951.3185948036623,915.2861561475604,947.0714108144092,1999967
2015-03-30,923.2324829101562,936.8873474294676,921.5884314465833,932.6858763839407,1613058
2015-03-31,935.1976318359375,943.7376013810076,922.8214493247832,927.0686333430658,1939047
2015-04-01,987.488037109375,999.2247960065853,930.6765247609491,935.1977084335276,4104961
2015-04-06,1068.0013427734375,1078.6877047337139,995.5712092800576,1007.1709393222422,4805720
2015-04-07,1052.245849609375,1096.772548098418,1037.3579037729319,1077.7744454783708,3978093
2015-04-08,1050.784423828125,1071.6549768458217,1038.545378879418,1060.740159722569,2732857
2015-04-09,1016.9896850585938,1061.6078067606284,1010.1851371864483,1059.41570098127,3143647
2015-04-10,1022.7437133789062,1030.826997053007,1003.1976178793416,1016.578480009576,2880186
2015-04-13,1051.2413330078125,1057.589310391347,1016.3049911220443,1023.063939694403,2036205
2015-04-15,1020.50634765625,1060.785863498156,1015.985108110692,1060.785863498156,3103257
2015-04-16,993.698974609375,1029.594392574642,988.7211620865379,1024.9818381673094,2725037
2015-04-17,947.8475341796875,1009.454154173715,939.6272231147709,995.5710067510088,3749872
2015-04-20,953.37353515625,974.4723130410695,947.893327316291,957.2096360461757,2941375
2015-04-21,869.709228515625,889.8489865773296,849.4324429221622,868.6131755042755,265709391
2015-04-22,883.9576416015625,894.096061023998,865.8729642570981,879.5734858434447,10905987
2015-04-23,860.392822265625,895.8314963644193,854.9126132066083,895.100812972731,9450660
2015-04-24,865.3250122070312,873.1799560397423,856.9676712910965,864.0462744912095,10416821
2015-04-27,846.1443481445312,874.3673929220522,841.988478111891,869.0698683527585,7641311
2015-04-28,844.7285766601562,853.2686029726973,833.220159377755,842.1254995300521,5553353
2015-04-29,859.0227661132812,864.9596592336814,848.5190321310348,853.2685577768688,7229944
2015-04-30,857.5155639648438,862.1281171751657,841.2119667135566,845.778806923728,16367861
2015-05-04,865.6445922851562,874.3215889896765,860.4383831129315,866.7863023778564,7780934
2015-05-05,875.4176025390625,876.8333118409603,867.7452887614298,872.1751571708294,4329997
2015-05-06,855.9628295898438,874.732530535329,844.8653862711509,874.5955030385323,5151640
2015-05-07,847.5142822265625,854.9125415369914,840.3443091935521,852.1724372371933,3690081
2015-05-08,858.79443359375,864.274642688738,840.3900424173873,852.4921708354859,4998817
2015-05-11,880.8522338867188,884.5513636091779,866.6036578202117,868.1563947678367,5241168
2015-05-12,867.3801879882812,881.7657380431496,861.306266777196,878.8886057331462,4197503
2015-05-13,871.3989868164062,879.527986718179,860.9866219872808,870.3486467544845,2584318
2015-05-14,862.5849609375,870.6225900463704,857.6527502980989,870.2572204628698,2701006
2015-05-15,864.3659057617188,869.5264579847092,846.0072286852278,847.0576243316099,2563043
2015-05-18,874.047607421875,876.8333689549795,861.5801106580207,865.3249532864711,2137699
2015-05-19,874.138916015625,893.6850153653103,865.7359184705015,874.0476015060026,2047194
2015-05-20,881.7199096679688,885.3733822197561,873.1799398771924,878.1121501211322,2163245
2015-05-21,896.2424926757812,901.220360217736,878.7514703923046,882.4049429739129,4649220
2015-05-22,916.793212890625,921.4970808149424,892.1322746609395,893.2739847641657,4813876
2015-05-25,915.331787109375,922.5017037952946,907.4311314065595,916.1081276303767,2000807
2015-05-26,908.6643676757812,913.3682363922304,896.9276081371703,913.3225791299254,2570872
2015-05-27,891.0361938476562,917.0215261310618,886.9716948582204,909.8058962061054,2738544
2015-05-28,872.0838623046875,893.9590397395253,864.54857537968,888.7984876070092,7781595
2015-05-29,882.4048461914062,894.187316273814,876.8333234145674,880.8978223653243,7065774
2015-06-01,801.6177368164062,838.2894418033089,793.8083929998353,836.2343630615962,14265602
2015-06-02,786.1817016601562,811.4363554444055,782.6195432746043,810.3403024221147,7192196
2015-06-03,769.4213256835938,788.236686634475,767.6859039586051,786.9579489689501,6496553
2015-06-04,759.5112915039062,769.5126841266386,747.6831625390334,762.6624228436123,6628714
2015-06-05,774.4449462890625,786.0446782385611,758.0956326356029,759.5113422458296,4696506
2015-06-08,757.6845092773438,780.0163708571343,754.0310368143126,776.3628983941032,2678221
2015-06-09,740.422119140625,754.8533287770174,738.4583547726231,752.6155650372807,3709907
2015-06-10,751.7933349609375,758.9176514416661,740.9242869474535,740.9242869474535,4205596
2015-06-11,748.5507202148438,767.2291066390804,745.308275020821,756.2686908299507,4107146
2015-06-12,743.0707397460938,753.3004754485321,737.3165308345892,753.3004754485321,2398615
2015-06-15,765.1285400390625,774.4449066794126,739.9652576814653,745.6738088400658,3946889
2015-06-16,767.3206787109375,769.9694690529735,760.3791020007122,768.8734159546284,2221962
2015-06-17,770.7913818359375,775.4038797107889,764.0780926786689,773.3488014326067,3705966
2015-06-18,781.8887939453125,787.3233455893231,771.7960870336173,773.6228233342885,3919775
2015-06-19,772.6637573242188,788.0539875496254,770.1976522983872,786.409936114926,2333016
2015-06-22,782.6651611328125,787.3233162267753,776.4999263479741,777.1849524351784,2429207
2015-06-23,783.395751953125,791.6160640287138,781.8430151893353,785.4508299720222,1899146
2015-06-24,795.6350708007812,804.4490968289044,784.5833371286163,784.5833371286163,5168452
2015-06-25,791.0682983398438,802.3027735392907,786.2731145465704,795.3154834272034,6719110
2015-06-26,792.0728759765625,797.7357696928747,786.4099822602503,794.3562963664007,2614534
2015-06-29,775.9517822265625,780.0162810230917,763.8496560865673,778.1895450019603,1794757
2015-06-30,798.8316650390625,801.2977698951981,776.9108320912989,780.6100172492828,4010634
2015-07-01,797.461669921875,809.6095103125487,794.2648815553956,805.0883270447291,2251368
2015-07-02,795.6350708007812,808.1938844044116,792.3469673563152,806.321490616658,1914607
2015-07-03,795.5435180664062,805.3165666938862,793.4884400920671,798.648991526653,1407939
2015-07-06,802.7593994140625,804.0380815508637,786.8667691257257,787.3691105275967,1381867
2015-07-07,808.6504516601562,814.5416872486336,799.1971138129384,803.3072703982621,2556817
2015-07-08,795.8176879882812,811.5276319108585,791.7989014251092,806.7781062020463,2485149
2015-07-09,796.822265625,808.6503366288232,789.3326368743042,795.5435281257744,2059496
2015-07-10,823.4468994140625,829.1554493458714,802.7591479097217,804.6771983877863,3549894
2015-07-13,836.1885375976562,845.3222190569425,829.3382765031915,831.0736982794829,3265149
2015-07-14,839.7506713867188,841.6687221386867,827.1004894828121,836.0971989086344,1706366
2015-07-15,849.2039794921875,852.1724257770486,835.2751161555316,841.6686927690786,2417317
2015-07-16,859.799072265625,861.7628360564603,851.2591024956237,853.3598380582777,1756860
2015-07-17,865.5533447265625,874.0933145814926,860.9407909972268,865.8730012782183,2256640
2015-07-20,865.873046875,871.079256724079,863.1329422962816,870.3028603115665,1378923
2015-07-21,735.4896240234375,779.2856332753079,726.3559435015693,779.2856332753079,32687596
2015-07-22,762.2512817382812,764.4433873192309,738.0926860858848,740.7414756839021,10872729
2015-07-23,757.0451049804688,766.4071277283904,750.3318719431795,766.3158132201188,3645770
2015-07-24,763.7584838867188,767.0465870383654,753.8027484175934,757.182221835856,3052640
2015-07-27,752.34130859375,767.046512577172,748.139781921655,761.474989514525,3606126
2015-07-28,749.0987548828125,762.2055628131108,739.8737050359416,753.5285671909124,2689656
2015-07-29,757.8671264648438,761.7945978628445,748.6421316173843,751.7018922332828,2301293
2015-07-30,743.7100219726562,763.1190953124401,740.0108920856464,762.6624112338569,4324642
2015-07-31,751.1539916992188,753.8027258956932,741.6549406042747,748.0485176784495,3307416
2015-08-03,758.963134765625,759.922159995916,748.9617442267441,750.7884801882728,2029186
2015-08-04,758.186767578125,762.4796084016793,748.9617729180364,762.4796084016793,3069438
2015-08-05,768.964599609375,771.2480197819322,755.4467075897863,760.8356014960464,2246991
2015-08-06,772.1615600585938,783.1219793312632,769.1474001605494,771.7961904504747,3573927
2015-08-07,778.1439819335938,782.984821825991,776.362902947906,780.9297435534819,2261385
2015-08-10,767.86865234375,782.3455159290189,759.008969706685,780.7471215884814,2206976
2015-08-11,768.82763671875,773.2574499268046,759.2829284457308,769.9693469009875,2135240
2015-08-12,791.1138305664062,808.2394830573297,773.6228085233164,774.4905193990364,5281162
2015-08-13,802.8961791992188,811.0708344572814,767.2291677298608,793.6255268710202,2580690
2015-08-14,819.9306030273438,835.4578616459504,810.7055512230426,811.0709207836841,4606523
2015-08-17,827.6942138671875,838.4719466947969,812.5322693999834,830.2516334919067,2930882
2015-08-18,812.6693725585938,835.731920079925,809.0158996839274,828.5620018624211,1790875
2015-08-19,847.3771362304688,849.432214167972,818.6060451054246,819.2910710845923,5294282
2015-08-20,855.5062866210938,882.3136191054467,850.9851031997667,864.0462563910482,7479776
2015-08-21,856.6480712890625,860.7125152484267,828.9273125106895,852.1725447357944,4481821
2015-08-24,813.9022827148438,858.5660046156853,799.3797635321168,830.251593825168,6095598
2015-08-25,813.4456176757812,841.8057421314776,776.3628946537012,836.508162487553,5366573
2015-08-26,797.2791748046875,822.3510888917928,793.3516466967479,815.5465399669205,3455259
2015-08-27,823.8580932617188,827.3745384339301,803.763993426067,818.3778842156319,5115937
2015-08-28,809.6552124023438,837.1019143191594,790.0634543219562,832.0783894650891,4988409
2015-08-31,821.0723266601562,832.4437715135551,794.630307018476,805.9560946129393,13512125
2015-09-01,823.8124389648438,836.6452507110617,805.5907326715682,807.1434697230568,4315484
2015-09-02,813.03466796875,837.5585801035064,809.883536752326,834.8184756974971,4877084
2015-09-03,808.2850952148438,823.7666953523302,804.7685946510431,820.2045375339479,2306749
2015-09-04,783.395751953125,812.897527474893,778.7832546602231,812.897527474893,3075607
2015-09-07,764.0324096679688,790.9767684070065,759.9222532501494,785.6335873628672,2479603
2015-09-08,771.4307250976562,776.3629354572354,744.3950498795846,769.0559901823437,3192919
2015-09-09,766.3615112304688,785.496584526291,762.8450662615577,782.436823618151,2164371
2015-09-10,766.9552001953125,770.9283291078495,753.437363544566,762.6623590011227,2478514
2015-09-11,772.7550048828125,778.1438985187442,767.5487960010338,770.882611584755,2710761
2015-09-14,782.8021240234375,784.5375457236987,772.1157060347394,780.1990472206109,2590701
2015-09-15,791.6162719726562,796.0004284151007,780.9298523177408,784.2179557126808,3818309
2015-09-16,810.3402709960938,814.5417423797688,799.7908795292552,803.0333254609577,5674983
2015-09-18,826.7809448242188,841.0294671179041,811.4820267519128,819.2913140810975,5214357
2015-09-21,821.9856567382812,833.8594423848772,817.5557878754345,829.6122582968759,3137037
2015-09-22,822.579345703125,830.2516605751239,814.3133749734254,830.2516605751239,3447182
2015-09-23,819.06298828125,826.7809612383775,811.3450153241225,817.4645938240521,1895163
2015-09-24,814.633056640625,822.8533698024978,811.2992406703944,822.8533698024978,4615659
2015-09-28,786.4100952148438,817.4646169771024,782.939306873283,817.4646169771024,3862676
2015-09-29,774.7645263671875,786.4099701764202,767.4575812319827,786.4099701764202,2137288
2015-09-30,793.1689453125,796.4570484428234,783.8525787798247,785.4966303449864,2861245
2015-10-01,813.81103515625,817.4645078168841,797.5987502246861,799.1971445137135,2278061
2015-10-05,820.158935546875,824.0407501564732,803.9466510009056,821.1179609479682,3142118
2015-10-06,831.1194458007812,836.5539980087883,824.086499163806,827.4659728202823,2368600
2015-10-07,845.961669921875,848.2450905080668,824.7715157324999,835.7319345462208,2899026
2015-10-08,836.3255615234375,853.0401873725662,831.713007808272,849.4323720621436,2018360
2015-10-09,827.6942138671875,842.8561025868249,823.1273731989152,842.5821032962419,1963120
2015-10-12,814.724365234375,835.6861747943466,806.6867369062396,831.1649914386561,2057784
2015-10-13,805.225341796875,819.0628916209168,798.2837661295582,816.5511291988845,1526300
2015-10-14,807.143310546875,816.5509897716904,805.2252043035742,807.508624297343,1468468
2015-10-15,811.0708618164062,815.1810182107462,803.8095743702263,812.8519407367996,2180779
2015-10-16,813.3543701171875,814.7244223970031,804.6773723450221,811.0709496508282,1209569
2015-10-19,827.4658813476562,832.0783793261306,809.7465170520026,817.4644890196344,2000070
2015-10-20,824.3604736328125,833.9964971788313,821.7573965117208,832.0784462209293,1880891
2015-10-21,814.6923828125,826.8348733324839,812.4013468653333,826.5141506732784,1272841
