date,close,high,low,open,volume
2021-04-28,612.3884887695312,616.1004760080147,607.5342711746451,610.0565658351218,6069155
2021-04-29,613.4354248046875,620.5739285844162,610.1992798538935,617.6709486659851,5676290
2021-04-30,622.9058837890625,634.4702256568538,609.247510991844,611.0559552806158,10874266
2021-05-03,627.4269409179688,631.9479935790303,618.7655209639577,622.4299879767955,6567597
2021-05-04,614.0541381835938,632.8521987434464,611.0559432620463,630.091953955568,5604638
2021-05-05,650.4605102539062,654.743612670609,611.2938949171845,611.2938949171845,25296369
2021-05-06,646.6532592773438,663.1193957062167,640.8948199884018,656.5995276637925,11153908
2021-05-07,646.7008666992188,657.6941509465996,644.940000903661,648.1761458677777,6466334
2021-05-10,664.547119140625,669.5916501599878,650.6507970176478,654.8387424450201,10924222
2021-05-11,673.9699096679688,687.0571665207405,662.6435185931815,664.832648120805,14760511
2021-05-12,668.9729614257812,680.4897823875026,666.2603532249681,680.4897823875026,7250661
2021-05-14,658.1224975585938,676.7301865692293,653.8869735204789,669.1157822196459,6851035
2021-05-17,654.02978515625,664.8326983924522,647.2719662507568,654.8387924037326,6318234
2021-05-18,657.5037841796875,662.3103651620446,651.7454026822778,657.6941559013567,4080423
2021-05-19,669.4964599609375,672.684968232044,657.5037394314957,660.835041007459,7745431
2021-05-20,653.7442016601562,667.8308966439043,651.9833938338361,666.2604024579348,6226376
2021-05-21,657.1231079101562,661.0254668384798,654.8387634051463,658.4080153859156,3434231
2021-05-24,657.6465454101562,664.7374705200173,656.361579921548,657.6941238149291,3722957
2021-05-25,662.5482177734375,663.7856047355152,657.6940590984473,661.5012605982936,2800233
2021-05-26,669.8771362304688,672.1139021143551,662.6434761434684,665.7844059682636,6235460
2021-05-27,665.7845458984375,675.5405024323317,661.0255427111721,673.161000838699,9875654
2021-05-28,637.4683837890625,661.0254461239326,634.1846604509979,660.5495458747433,28316552
2021-05-31,636.0883178710938,643.1316654211827,627.2365840696505,639.6099916461382,13947126
2021-06-01,638.705810546875,640.8473619959062,632.2811561997811,637.8015883164015,6443084
2021-06-02,644.7973022460938,645.4159377553208,637.8491697632248,638.6581770034816,4978457
2021-06-03,642.9412841796875,648.0333939850948,641.0376830422199,645.320785601522,3604574
2021-06-04,641.4659423828125,646.5104732866708,640.3713485981577,646.177366357406,3747803
2021-06-07,642.7984008789062,645.1303235645436,638.5629354155533,641.4659151251765,2793705
2021-06-08,646.03466796875,647.1768403263602,633.0425663258709,640.5618144279466,5695920
2021-06-09,640.4188842773438,651.6977540208075,635.4219321119994,648.2236592780628,4492551
2021-06-10,643.4647827148438,648.1762072940105,640.5618025093526,640.609380920597,3099864
2021-06-11,648.461669921875,653.2682508348174,641.5611162873985,642.6557101012186,3822099
2021-06-14,644.4641723632812,650.7460912703078,639.1816905753788,649.1280186081965,3640962
2021-06-15,640.752197265625,648.5569740689332,639.3720747301675,644.4641848755141,3862284
2021-06-16,636.3262939453125,647.7003229919726,634.7082212699496,642.4654195732278,4842448
2021-06-17,632.9949951171875,641.0853004434858,629.7589078426482,639.419649346895,2776147
2021-06-18,636.2786865234375,640.5617891253155,621.240249006614,634.8509856561448,4158743
2021-06-21,638.9911499023438,642.2748727704707,630.0918397534119,630.0918397534119,2932177
2021-06-22,634.6605834960938,647.4623122777601,633.7563613714976,645.3207610794875,4577152
2021-06-23,633.1852416992188,639.9430015751155,632.2334412607381,634.6605207602059,2631031
2021-06-24,632.7569580078125,638.6581327006047,629.6160279902384,632.1859009476325,3460776
2021-06-25,639.847900390625,644.749696312229,632.7569748888719,632.7569748888719,3010243
2021-06-28,643.7027587890625,647.1292759361382,637.2781044932588,642.4654295803826,3342385
2021-06-29,644.93994140625,648.6519862818618,640.6568395159076,640.799632816234,2937766
2021-06-30,642.8936767578125,650.508080964065,641.7515045082159,645.368334887527,3768943
2021-07-01,651.1742553710938,652.7446911473243,641.2279297484931,642.4652586279344,4102748
2021-07-02,648.4140625,656.2664162844037,645.606239528131,652.4592144495413,5071894
2021-07-05,647.414794921875,651.935847877903,645.8918790701805,651.0316256680375,1600769
2021-07-06,640.7998046875,650.0798612722799,639.9907973507634,645.3208578954697,2682423
2021-07-07,647.3196411132812,649.1280857037369,633.9944311428233,635.8028757332789,2576763
2021-07-08,634.755859375,648.0810681108337,633.0425717771815,644.3690224399601,2548016
2021-07-09,635.7075805664062,639.8954679326915,632.1859070790284,634.3750366220062,1994075
2021-07-12,636.3262939453125,640.4190249994895,634.2799574648739,636.3738723577321,1555035
2021-07-13,650.0798950195312,656.1238063845135,636.754684872718,637.9920141962609,7744032
2021-07-14,652.8875732421875,659.0266981671683,648.1761490861188,649.080371191755,2663467
2021-07-15,650.0798950195312,655.0292704070088,648.4618221687571,652.9352971938484,1905193
2021-07-16,655.4097900390625,662.1200299258338,649.7466236339475,651.8881747229278,3479357
2021-07-19,656.0284423828125,658.1699933372721,645.3682660130668,645.3682660130668,1940882
2021-07-20,643.8455200195312,658.2652640862715,641.418440136347,655.790605792299,2724983
2021-07-22,654.1724243164062,655.0290679412401,642.9887692571352,647.2242927918571,2047831
2021-07-23,660.5496215820312,665.2610462076523,648.7472708121221,653.1255884624492,3956261
2021-07-26,669.4964599609375,671.0193174440623,661.6916846500225,661.6916846500225,4715053
2021-07-27,655.1242065429688,671.6855568121188,641.3706790846551,671.0192849105715,5327355
2021-07-28,654.6483764648438,658.5983718024029,640.1334187470866,655.124276717885,3332667
2021-07-29,669.1158447265625,671.9236682114293,647.8907022379645,654.648463492193,4397443
2021-07-30,736.6461181640625,745.9737528328175,662.5960398683454,669.0682726123814,35893710
2021-08-02,737.6453857421875,763.2488423684912,727.2707370795935,747.1633907195061,18661462
2021-08-03,756.4911499023438,765.5808345500719,728.3654521312889,736.6461294585964,14678219
2021-08-04,747.8772583007812,759.4416578516265,742.1188767756668,752.8742110288488,5796169
2021-08-05,748.2579956054688,756.1103498279928,745.5453292908029,747.6393020354678,5026619
2021-08-06,747.353759765625,758.0615153268238,743.8796647240081,748.591088789594,4064324
2021-08-09,750.7802124023438,754.7777860657386,744.3079807104762,751.1133774287133,2873586
2021-08-10,755.1109619140625,760.2982866594314,744.4984203731944,751.8748748194328,5656020
2021-08-11,741.9761352539062,756.6814659273808,736.0273815909551,755.7296653413088,4275776
2021-08-12,741.119384765625,743.594042501757,735.8844827064127,742.4042920337542,2821380
2021-08-13,740.786376953125,750.4947544505358,730.649735670995,731.9346432117463,4319920
2021-08-16,743.166015625,745.2599888982927,733.8859582919753,737.8359546505345,2310304
2021-08-17,746.3543701171875,754.9681528481599,740.6911456388274,745.2597763271556,5686055
2021-08-18,745.1647338867188,753.2550392137335,741.7382167745913,750.0188938456076,4036305
2021-08-20,724.4630126953125,746.6399539169231,707.5209164113716,737.6454270905152,6238261
2021-08-23,724.65380859375,734.8172128228891,716.4944862564786,730.0456724798834,2375417
2021-08-24,736.1055297851562,742.4039981942349,719.7868845703974,725.0832828771985,2732537
2021-08-25,733.91064453125,740.5430975828396,724.892421191056,734.8172488901887,2254852
2021-08-26,725.799072265625,735.867011882284,724.5584832849698,730.1889248270145,1735864
2021-08-27,736.5350341796875,741.4974483144593,723.4610005974603,725.9899405472651,2432862
2021-08-30,751.2313232421875,758.6272107737489,733.0517661848437,733.8629047446071,3617125
2021-08-31,757.768310546875,764.400763275752,747.8912453311746,751.4699005899562,7435465
2021-09-01,752.471923828125,767.1682916123352,751.0404617028971,758.7226301256849,2811619
2021-09-02,753.8557739257812,759.2953423127893,752.281142097896,754.1897584971024,2679549
2021-09-03,753.3308715820312,760.7744634501311,748.1775843099293,756.7663575992015,2860730
2021-09-06,748.4160766601562,756.8616794737559,744.1216905014433,753.3307863403305,4613445
2021-09-07,734.7218017578125,747.223214097432,731.5725385496004,746.2689060334507,3851664
2021-09-08,741.9268188476562,743.3582809491388,728.6619134087148,732.2405686624211,2548562
2021-09-09,740.8294677734375,746.5076133948387,736.2010961535187,736.9168273264764,2008287
2021-09-13,744.6466064453125,747.2232499911024,736.3918762431537,740.829374006022,1935832
2021-09-14,745.6962890625,751.9946985180502,741.7835913432203,748.8454937902751,1996844
2021-09-15,744.9806518554688,749.8475999341682,743.2151468982719,748.8455880645942,1393824
2021-09-16,745.3623657226562,748.7024442333812,742.7380183213724,744.3603538187081,1353677
2021-09-17,734.7218017578125,751.8993469094776,731.6203005498729,749.1318302253948,4052622
2021-09-20,721.93408203125,739.3502049619443,717.257949014334,731.6680363595918,2206369
2021-09-21,729.5684814453125,731.3339279841526,716.7330269243122,721.9340172836872,2123997
2021-09-22,734.91259765625,738.6344223074983,729.568495935507,730.0456499550855,1817865
2021-09-23,734.6741943359375,741.6883950298218,731.0955383430437,735.8670796669021,2109768
2021-09-24,735.2466430664062,741.1633645797618,727.1827284572123,733.8628847553757,1777859
2021-09-27,728.1847534179688,739.1115923525,725.3695329921479,736.200964419231,2862731
2021-09-28,739.6842041015625,754.8577265817052,720.4549303380912,731.6680508024845,4938824
2021-09-29,774.2301025390625,782.294017140249,736.1054846259909,748.1775046513635,18565413
2021-09-30,780.8626098632812,794.8909507089941,769.7448970995345,777.5702352393367,10478553
2021-10-01,788.8311157226562,792.743814195734,768.504363204068,774.8982396385325,5730355
2021-10-04,793.984375,800.5691244854377,788.6879764554592,792.0757587139423,4007435
2021-10-05,783.0098266601562,796.274733067258,777.7134281473733,790.1671376899566,2987134
2021-10-06,764.01904296875,786.34987584842,760.8698378822181,782.9620937364487,2910453
2021-10-07,785.6342163085938,788.5925483948783,767.3591911973488,771.128720191798,4089061
2021-10-08,783.86865234375,795.7020371672636,781.1965432176701,787.3995455171513,2753935
2021-10-11,794.5091552734375,797.9924029540144,780.4331115377942,788.2584491960301,2988841
2021-10-12,791.7894287109375,804.243137554202,786.0635802086233,795.4157877798011,2407031
2021-10-13,804.0521850585938,808.1079940147488,789.4512844657031,790.119311707749,4113083
2021-10-14,802.859375,811.1618669343613,799.9487470090922,805.340610952546,2300231
2021-10-18,797.7061767578125,812.1162059981368,794.1275213259757,811.1618978829804,2632795
2021-10-19,789.5467529296875,803.71826261852,787.9244758190339,798.7558490397337,2029762
2021-10-20,777.6657104492188,796.6564070933842,770.6038070612034,787.3519029214378,2089252
2021-10-21,781.0057373046875,791.1213794123889,773.0372300793272,785.4432348228266,3155655
2021-10-22,775.4229736328125,789.0695667334477,763.5895890772036,787.3995276906273,1709523
2021-10-25,776.0433959960938,783.7255649223187,759.199833920229,772.9895982795472,2129988
2021-10-26,776.3297119140625,786.2545403802804,769.4586813025538,779.6697905762619,1628608
2021-10-27,787.3995361328125,800.1395833438677,778.5244830593663,778.5244830593663,3569869
2021-10-28,770.6991577148438,791.2645427849703,766.3570677375507,786.3021292767751,1647229
2021-10-29,758.675048828125,779.2403796974031,743.7401016124014,763.4465900157232,4321416
2021-11-01,774.7073364257812,776.6636564635702,751.0405062023464,762.444500124955,1935341
2021-11-02,778.1427612304688,797.8014825988431,746.984581942876,777.4270302353143,17608860
2021-11-03,751.9469604492188,784.4411344800562,745.6484930347897,782.5325185810781,9452138
2021-11-04,759.1043701171875,760.5835359845765,752.4719173448415,760.5835359845765,485870
2021-11-08,763.446533203125,766.3094577026367,747.2232943725586,761.5379168701172,4280584
2021-11-09,764.7348022460938,774.8982072031464,760.5835851489011,763.4465095597502,3232291
2021-11-10,774.039306640625,777.7611316735523,760.5835852071425,763.2079325839551,2900645
2021-11-11,758.5317993164062,773.4190411998536,755.9074519399313,771.9875789945037,2107377
2021-11-12,769.6495971679688,771.6059174147854,759.7247681526926,767.2161228001552,2076523
2021-11-15,773.6575317382812,782.1986002579041,769.7925958652098,771.367169167248,2109222
2021-11-16,761.9672241210938,780.0990758800828,759.2951734058786,775.1843664468745,1512946
2021-11-17,755.1917724609375,768.2181027186194,751.4223016595847,763.4465617079447,1662900
2021-11-18,754.523681640625,758.0545748220457,744.4556851346052,753.9033581107317,3177648
2021-11-22,735.5330200195312,757.72068491146,730.0934518161114,755.6688990530221,2894426
2021-11-23,749.3226318359375,755.573337408044,726.7532249823663,734.8171390011921,2739763
2021-11-24,743.3582153320312,760.5357590335394,740.1135448898783,747.7003050073117,2404041
2021-11-25,747.1278686523438,751.2790857769614,738.9684874304421,740.16137260951,1861259
2021-11-26,732.2406005859375,762.3967717863605,727.1827792561284,739.5887846765085,5432649
2021-11-29,716.7330322265625,739.5887211287778,714.8244161720366,737.6801050742519,4664270
2021-11-30,719.16650390625,726.8487300999225,711.9614899711281,716.6853263412874,5505266
2021-12-01,711.2935791015625,728.3757188325993,706.5220381986303,722.1727156587874,3687799
2021-12-02,731.238525390625,735.5329115103742,712.009195355879,718.5939440380301,4896650
2021-12-03,717.4487915039062,736.6304185551681,714.6813330636504,736.6304185551681,3135454
2021-12-06,703.46826171875,718.1645719811049,700.1758870191522,716.8762793034277,2577704
2021-12-07,709.7189331054688,716.6853704633673,701.41644113259,707.2376971414117,2583462
2021-12-08,722.9361572265625,728.6143026027299,713.2022020454683,715.9220153330524,2530785
2021-12-09,725.03564453125,731.7635055953007,721.600158359158,723.5564784917756,2604449
2021-12-10,726.5624389648438,739.5887676549817,719.7391710884779,719.7391710884779,2950388
2021-12-13,727.7553100585938,738.0141217994659,724.3198243090245,728.9481951447416,2491218
2021-12-14,721.5045776367188,733.6243013208152,719.1665113035665,722.6497589270729,3224172
2021-12-15,739.6842041015625,743.262859568922,711.2458336368811,718.1168637834805,6231786
2021-12-16,729.5208129882812,750.5632942025425,725.274130443652,750.5632942025425,6186549
2021-12-17,733.8151245117188,737.0597366589589,719.0710547393943,727.1826724769986,7171030
2021-12-20,729.0436401367188,739.3024515854262,718.6416591832141,732.9085760564985,7474026
2021-12-21,742.9766235351562,748.1299110171085,729.1391548945113,729.1391548945113,5599344
2021-12-22,761.0606689453125,764.4007471162324,741.9745079686276,749.1318183348844,5871235
2021-12-23,756.2413940429688,767.2159361560706,753.9033277696054,765.2118543876142,4277384
2021-12-24,749.5136108398438,758.4840721014696,742.069961005154,757.1480756989353,3076272
2021-12-27,757.8161010742188,760.2018715199207,745.4578567625618,748.1776117721225,3598487
2021-12-28,777.8565063476562,782.4372318090445,757.9115020737653,759.6292449986139,5477769
2021-12-29,800.4735107421875,805.1019393280417,779.1924547360786,784.9183025357313,8748856
2021-12-30,796.3223876953125,803.4796982835386,789.5467653906527,798.4218771171273,5179861
2021-12-31,807.0582885742188,812.0684055824439,795.8928733066209,796.3223235565935,3346523
2022-01-03,810.1598510742188,820.7526473971164,802.477682727762,806.3903225326379,3726756
2022-01-04,799.4238891601562,814.9790991933844,794.3660679924167,813.5476370753632,3027262
2022-01-05,796.942626953125,805.9608496488285,792.6960027399714,801.6187596831463,2436343
2022-01-06,791.6939697265625,806.294930129428,784.4412515267986,799.5193077292615,2423850
2022-01-07,791.0736694335938,797.8015295345873,787.4950142472843,791.6939347180828,1475374
2022-01-10,788.926513671875,796.8472592099628,780.1945713053482,794.0797424363249,4837873
2022-01-11,794.3660278320312,803.0502076104473,790.4533299594468,792.9345657863798,4950526
2022-01-12,797.992431640625,806.3903311321408,789.6899396589899,806.3903311321408,3953446
2022-01-13,825.9536743164062,831.2023689538878,796.1315456943523,797.9924581696375,7395140
2022-01-14,820.4663696289062,829.19831183655,817.6511491510186,825.9536410745197,2351963
2022-01-17,814.2156982421875,823.9496526988262,811.6390546733206,820.4664047682392,1750754
2022-01-18,808.0126342773438,827.5759492222776,806.3902989497152,815.9333794106585,3354708
2022-01-19,800.1873779296875,809.2533052884615,795.8929912860577,809.2533052884615,1677779
2022-01-20,782.5325927734375,804.2431006827005,778.3813760981145,800.9507262955442,2886894
2022-01-21,771.7966918945312,782.2463774556953,764.4962114794638,779.1925798230415,3218477
2022-01-24,764.257568359375,787.3041307582902,755.4302190145094,767.2636619753519,5300160
2022-01-25,771.128662109375,774.6119100341355,748.9409983943964,754.8577203676597,3779497
2022-01-27,774.9935913085938,780.0514708787241,755.143994308893,765.3551027150837,3593525
2022-01-28,789.5467529296875,804.3862899121466,774.9935549633124,778.7153797089877,5073701
2022-01-31,796.3701782226562,810.9233780044364,782.5804133375358,792.1711989215046,8041517
2022-02-01,851.0042114257812,854.105712616848,801.4755998760554,808.6806723169914,12337459
2022-02-02,849.95458984375,857.3981818761204,841.699800923905,849.3342662384075,4404741
2022-02-03,843.1788330078125,850.4793126038146,840.2205014668516,848.713807832441,2292825
2022-02-04,853.1036987304688,861.5970054852454,841.0793822711441,842.5586063557455,4222492
2022-02-07,846.5189208984375,860.2609797402763,839.5047802217456,860.2609797402763,3494623
2022-02-08,853.2468872070312,855.0123922190774,841.6997819773097,845.5170145486354,4766558
2022-02-09,852.6217041015625,860.4125720491735,851.5636465850242,859.7874122814536,2874380
2022-02-10,860.172119140625,862.0477158703216,846.4178409661176,857.3828228428356,3159839
2022-02-11,846.5139770507812,861.6148521124715,841.2720045826364,860.4606342576111,2682532
2022-02-14,831.845947265625,852.814072119398,829.2971106357204,836.7994386896775,5163415
2022-02-15,843.3400268554688,846.4179219492045,826.2673926343342,829.5857473649874,3219287
2022-02-16,835.6932983398438,847.5239580207453,834.0100810834831,842.5704666125006,2136415
2022-02-17,829.6337280273438,839.0597329225576,828.4314299869859,839.0597329225576,2275289
2022-02-18,829.9703979492188,834.7795900599317,823.718448205292,829.6337192778939,1797851
2022-02-21,811.6473388671875,831.0284067903413,807.4633651626058,822.8527801031677,2305713
2022-02-22,813.52294921875,816.6008439997527,793.1319623388126,804.0969441505221,3171552
2022-02-23,808.184814453125,820.4482555531278,806.0687579731082,817.4184407401532,1979574
2022-02-24,787.0242309570312,805.0106198676648,783.8982563152832,798.9029111132922,3679222
2022-02-25,799.8167724609375,803.1351269421904,785.8701145679294,789.1884690491822,2098988
2022-02-28,811.695556640625,814.6772325927581,789.6694308838895,789.6694308838895,4123139
2022-03-02,789.5732421875,812.7054461971395,784.5716702839654,812.1283078779071,3807036
2022-03-03,789.5732421875,801.0190850277437,785.8220485833584,801.0190850277437,2657776
2022-03-04,797.9893188476562,807.559564764083,778.4639507282853,785.1487399091073,4082674
2022-03-07,791.2564086914062,797.3640592454626,778.2234509874642,786.783836505173,3065234
2022-03-08,822.3718872070312,828.8162166608399,794.6709511686182,794.6709511686182,4864275
2022-03-09,835.1161499023438,851.9964012544856,827.1809834909479,830.4512573731776,7276355
2022-03-10,836.3665161132812,848.2452548260175,833.52908127144,836.7031947555745,2899758
2022-03-11,867.578369140625,872.3875618742204,835.8857772850375,838.7232127390521,7194497
2022-03-14,858.2003784179688,877.0043088432896,855.9881616689831,867.5302233568683,3861194
2022-03-15,857.6233520507812,873.3493885942946,847.7163681889592,859.5951093036612,4039746
2022-03-16,855.2667236328125,865.6545666919241,846.8506375677522,865.6545666919241,3134307
2022-03-17,876.8119506835938,880.0822250569008,858.1523190589705,858.1523190589705,5484100
2022-03-21,878.927978515625,895.471611872507,876.5233823505538,877.6776002509802,3878744
2022-03-22,879.216552734375,886.8151003958571,868.0592495740359,878.9280129244628,2174495
2022-03-23,866.424072265625,890.6624131775229,861.61487996985,882.967705504283,2578669
2022-03-24,874.1668701171875,879.7936603911659,851.7079653214734,852.1888845565504,3141478
2022-03-25,867.9148559570312,880.0340550094264,862.0957453835904,877.0523207486026,1571676
2022-03-28,871.3294067382812,876.1385986096573,864.9812382444917,874.2149218611069,1545077
2022-03-29,884.2661743164062,886.8150697454562,866.7126222308807,873.3974113416293,3177777
2022-03-30,885.4683837890625,886.8149809952988,873.7340025888132,886.8149809952988,2084073
2022-03-31,879.8417358398438,891.6242570358405,876.0424621619832,885.4684673775885,1901705
2022-04-01,874.0226440429688,883.9295687084103,869.598151783419,879.1203762780054,1184766
2022-04-04,890.71044921875,893.3555048503464,868.1553267281274,873.3492776325543,1876408
2022-04-05,893.6441040039062,904.8014655420253,888.8830505154874,892.5861051633602,2911697
2022-04-06,892.682373046875,902.97405771433,889.7006968964204,892.3938332106969,1881754
2022-04-07,895.4235229492188,911.8228568937207,891.4799500534227,892.6822481242215,2728625
2022-04-08,889.3157958984375,901.5311557968179,884.2180639204878,901.2426160067375,1453271
2022-04-11,890.0853271484375,897.9242753102928,883.544778708708,884.8913760241724,1102625
2022-04-12,886.1417236328125,892.7303520261605,876.6195585088321,884.8913454293756,1420380
2022-04-13,901.002197265625,907.0136877731352,886.1417809898675,886.1417809898675,1825531
2022-04-18,892.1051635742188,905.1380628480463,884.1699963510519,892.201323936964,1287320
2022-04-19,886.8150634765625,901.9640192789007,880.1302744130686,895.4235294673373,2001066
2022-04-20,888.2578735351562,895.4716624377157,881.0921648174209,882.9677616732793,1455897
2022-04-21,908.0716552734375,909.8991718070196,885.4684517454618,895.4715950870351,2410164
2022-04-22,889.5082397460938,906.2923334384685,883.3043696332606,905.0900353044296,1745381
2022-04-25,865.6546020507812,887.1516678526583,862.3843278495387,880.6111781561333,1146270
2022-04-26,883.0158081054688,889.4601376866183,869.5500693354091,870.4638276359984,3142879
2022-04-27,871.5217895507812,886.5265044822452,869.117193443748,875.3210631410859,1586283
2022-04-28,885.8531494140625,891.9607996545675,874.5996286086536,884.8913110325054,3150038
2022-04-29,893.2112426757812,930.1458015587347,884.4584781196711,888.7386706883115,4290688
2022-05-02,888.1616821289062,889.7006002252893,868.1073144570074,887.2479238253202,2119174
2022-05-04,866.5203247070312,885.7570946309883,860.8454540970787,884.9875768692597,3925917
2022-05-05,844.6385498046875,884.1220107111403,839.3002988644104,870.4638915010902,4462293
2022-05-06,849.5919189453125,851.9003547832364,828.6238517903588,829.1047710310961,2350532
2022-05-09,851.6116943359375,857.3827244072288,834.9237638228813,834.9237638228813,2522123
2022-05-10,828.9603881835938,856.8537013335773,814.1961924641745,851.2269702667389,6975331
2022-05-11,822.1795043945312,833.9139453552552,818.5245299853774,820.4482069066122,2768829
2022-05-12,817.5626831054688,823.1894145597518,803.3274857761186,820.3520380949185,2700591
2022-05-13,848.8223266601562,855.0742758083613,827.3252634560166,830.0183990402068,4870689
2022-05-16,851.8040771484375,860.6049221312408,841.656693607724,848.2934021559978,2739020
2022-05-17,857.7194213867188,861.4224758660272,845.1674415954219,846.5621190624458,2317400
2022-05-18,864.8369750976562,874.3110593541508,854.1124540225368,856.9979690699101,2878378
2022-05-19,850.84228515625,865.6546210431507,844.8307947323392,851.2270440257648,2715634
2022-05-20,880.7073974609375,882.6791545360575,855.1224595476554,858.921733154424,2877917
2022-05-23,886.8630981445312,895.7601034766097,881.6210670455205,884.8913411364514,2195036
2022-05-24,875.1768188476562,895.3272871734728,872.3874638930675,892.5860711055861,2911410
2022-05-25,876.4271240234375,887.4401849696676,872.6278507660977,880.0820980446176,2405811
2022-05-26,865.6064453125,887.2478084497347,859.4025761386351,883.7370749473126,4113170
2022-05-27,869.40576171875,877.9660883386357,861.8072148022843,867.5301650792723,2374509
2022-05-30,854.4011840820312,880.5632047463268,852.6698864091959,870.4638998311588,3541617
2022-05-31,827.7581176757812,849.1109422611645,818.7168717851489,834.1543666272579,24360628
2022-06-01,807.222900390625,841.608624178489,800.826651364485,841.608624178489,5999099
2022-06-02,826.7481689453125,829.9703627463973,801.0189922442898,804.8182655918002,3553217
2022-06-03,832.08642578125,841.6086499892266,822.227581595662,829.2490492974833,2618353
2022-06-06,826.9886474609375,840.5986843507525,825.2573500760951,831.9902188995597,2095566
2022-06-07,815.8795166015625,824.6803624557774,806.5977514920563,822.371926547994,3031449
2022-06-08,814.9176025390625,821.4100118835755,805.635838290079,812.8496264506491,3208941
2022-06-09,826.0748901367188,829.2008649510193,803.5679066973287,813.7152901225592,2297715
2022-06-10,813.4267578125,821.3619247216739,809.8679439423456,817.5626512482112,2124778
2022-06-13,797.844970703125,818.5244967671601,788.4670460926905,807.9442741297468,2191412
2022-06-14,793.5648193359375,803.7603423595477,790.4869244853012,794.478577625246,2461692
2022-06-15,790.9197387695312,798.3739866917715,787.889982902132,793.7571739133824,2008725
2022-06-16,783.5135498046875,794.4785312240614,775.7707623008988,791.2082571288914,2327414
2022-06-17,763.1226806640625,779.3777159047784,759.7562459525225,774.472363093205,5719089
2022-06-20,774.5684814453125,782.4555683685847,764.1806380686423,770.4325879080964,2745302
2022-06-21,786.2548217773438,788.9960377696723,774.6165417663968,775.8188397816213,1342717
2022-06-22,778.4158325195312,789.6693539330948,772.59672173783,782.9364848983424,2032073
2022-06-23,793.420654296875,794.959572515668,777.6464783773957,778.6083169406331,1778752
2022-06-24,793.1319580078125,801.9808834401393,790.1502823116618,796.3060718400526,1404748
2022-06-27,803.7603759765625,815.6390581165106,796.4022878779136,796.4022878779136,2980249
2022-06-28,796.9793701171875,805.5397563838311,793.564855129828,805.0588371262885,2823691
2022-06-29,806.69384765625,811.5030394764184,792.4105127267767,792.5548119637638,2975927
2022-06-30,798.9030151367188,815.7833273648703,792.2182846894934,804.0969663924518,3809670
2022-07-01,797.6044921875,805.0106595992899,793.5166789926892,798.2297106290891,2316527
2022-07-04,797.7488403320312,807.6076845238674,790.5350518989804,793.8052674317205,2097164
2022-07-05,803.9046020507812,814.4848254914509,795.103815048711,797.7488709088784,2682730
2022-07-06,805.7319946289062,810.4931061854178,799.5281255526006,807.9442110847332,2364840
2022-07-07,817.03369140625,820.3520458337032,810.0122823910057,810.8779017812366,2327906
2022-07-08,824.9689331054688,826.700230748041,817.3223049193111,820.9291994688226,2927832
2022-07-11,824.5360107421875,830.0665818261975,818.6206807960363,824.1031716987686,1768048
2022-07-12,819.1016845703125,827.1811518615795,816.6009278261406,820.4482820208457,1695338
2022-07-13,827.3253784179688,830.3070541744385,816.9374760404181,821.9871279771871,2663538
2022-07-14,846.3216552734375,849.2552507341582,831.2207802305983,834.2986749377309,4934156
2022-07-15,844.8788452148438,851.1788747786933,839.540595312221,851.1307946015253,1413559
2022-07-18,849.1109619140625,861.4224821878087,845.0231485497276,854.6896131171394,2866600
2022-07-19,841.8970947265625,857.2865083030324,840.1657974404004,846.4177467058413,1604458
2022-07-20,834.3948364257812,850.9384691312652,829.1528052511364,850.9384691312652,2885666
2022-07-21,836.4628295898438,844.3979967839869,830.739879084391,838.7231264597308,2321107
2022-07-22,841.1278076171875,842.7148646988516,833.4330992570532,837.7613727096287,1939758
2022-07-25,835.2123413085938,844.4941052415238,823.7184195288984,836.7993981322616,2419358
2022-07-26,834.5391845703125,843.9171097943168,829.1047736504278,836.0300224801157,1560211
2022-07-27,859.883544921875,862.7690601732907,833.0001494216606,834.3948268677032,2797789
2022-07-28,860.701171875,862.6248489054685,845.2155952621139,861.807309649905,3183169
2022-07-29,907.2060546875,915.6221412818386,845.4560133055604,862.7691057281999,11315800
2022-08-01,883.6409912109375,904.0800581683035,875.2729849977886,904.0800581683035,4219890
2022-08-02,882.2462768554688,891.2394424585026,877.2447054090187,883.6409542837034,2043767
2022-08-03,862.7691040039062,882.7753323555582,859.4507495550067,880.0821963919445,2863168
2022-08-04,883.448486328125,884.8912437908274,861.4223655818205,866.6163159299299,3151481
2022-08-05,880.9959716796875,893.5479521620852,877.1005375583863,884.4104865587053,3317738
2022-08-08,875.6577758789062,884.6990223694409,873.734098918457,884.6990223694409,2677742
2022-08-10,884.602783203125,891.6241917421033,878.3508336385903,878.3508336385903,3077870
2022-08-11,885.9012451171875,891.5280349714782,882.4386503652831,887.7768417352844,1526395
2022-08-12,878.59130859375,887.5844742575396,872.5317383434027,885.9012570376676,1384417
2022-08-16,879.6974487304688,884.362400573587,871.7142011021372,872.3874997781086,1635836
2022-08-17,885.660888671875,890.6624606673553,880.0822370525163,883.9295910942759,1828327
2022-08-18,881.7655029296875,883.9296396971724,861.0378936311921,875.2730926272328,2989998
2022-08-19,869.79931640625,888.5685046017358,866.5666026396224,883.9365345410848,1708425
2022-08-22,849.7274780273438,871.8259168007038,847.4115222524451,868.9791659431933,2860170
